epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,6752.75,2.46152,1.31983,1.97013,0.85567,0.8112,0.87237,0.61989,2.34243,1.19867,1.98632,0.006139,0.006139,0.006139
119,6810.48,2.47158,1.33025,1.98262,0.85342,0.80848,0.8696,0.61588,2.32993,1.20688,1.98205,0.006106,0.006106,0.006106
120,6868.79,2.46017,1.32535,1.97897,0.85733,0.80742,0.87083,0.62228,2.30929,1.19015,1.97481,0.006073,0.006073,0.006073
121,6926.35,2.46122,1.31028,1.97688,0.85602,0.80449,0.87123,0.62141,2.33815,1.18857,1.97779,0.00604,0.00604,0.00604
122,6984.59,2.45985,1.31673,1.97296,0.83618,0.81646,0.87017,0.61659,2.35731,1.19818,1.98691,0.006007,0.006007,0.006007
123,7042.95,2.46796,1.31329,1.96672,0.88212,0.79152,0.87415,0.62088,2.32781,1.18215,1.98125,0.005974,0.005974,0.005974
124,7101.25,2.46292,1.32184,1.97971,0.85752,0.80043,0.87071,0.62234,2.30433,1.19052,1.97442,0.005941,0.005941,0.005941
125,7159.06,2.47572,1.32991,1.98639,0.85528,0.79781,0.86906,0.62075,2.31675,1.1923,1.97871,0.005908,0.005908,0.005908
126,7215.72,2.48914,1.35429,1.97787,0.84936,0.80834,0.87031,0.62061,2.32693,1.18903,1.97799,0.005875,0.005875,0.005875
127,7272.8,2.46764,1.33621,1.98005,0.8407,0.80697,0.87088,0.62062,2.31875,1.18535,1.9753,0.005842,0.005842,0.005842
128,7330.44,2.4765,1.32247,1.978,0.8628,0.80719,0.87134,0.62343,2.3163,1.17329,1.97108,0.005809,0.005809,0.005809
129,7388.09,2.44696,1.32211,1.97294,0.849,0.80768,0.87081,0.61868,2.30519,1.17641,1.97075,0.005776,0.005776,0.005776
130,7444.76,2.4277,1.30224,1.96826,0.86934,0.80126,0.87313,0.62308,2.30363,1.17601,1.97007,0.005743,0.005743,0.005743
131,7501.99,2.46374,1.31152,1.96932,0.85272,0.81489,0.87452,0.62424,2.30598,1.17122,1.97205,0.00571,0.00571,0.00571
132,7559.47,2.45259,1.32069,1.96905,0.86383,0.81249,0.87499,0.62312,2.31373,1.17708,1.97559,0.005677,0.005677,0.005677
133,7616.95,2.45997,1.32527,1.97204,0.86179,0.82047,0.87655,0.62672,2.3135,1.18069,1.97589,0.005644,0.005644,0.005644
134,7673.89,2.43286,1.28823,1.96772,0.87378,0.79656,0.8747,0.62609,2.30312,1.19136,1.97129,0.005611,0.005611,0.005611
135,7730.6,2.41719,1.28787,1.96559,0.84393,0.8072,0.86982,0.62074,2.29802,1.18789,1.96811,0.005578,0.005578,0.005578
136,7787.75,2.43685,1.30493,1.96801,0.85825,0.80652,0.8707,0.62146,2.30006,1.1825,1.96413,0.005545,0.005545,0.005545
137,7845.31,2.42448,1.30266,1.96783,0.87139,0.78979,0.86856,0.62062,2.30832,1.18675,1.96544,0.005512,0.005512,0.005512
138,7903.18,2.44247,1.29669,1.97966,0.86118,0.79855,0.86803,0.62468,2.29088,1.17949,1.9606,0.005479,0.005479,0.005479
139,7960.49,2.42825,1.28612,1.96523,0.85523,0.79857,0.87073,0.62437,2.29228,1.17976,1.95884,0.005446,0.005446,0.005446
140,8018.15,2.43053,1.29821,1.96403,0.84464,0.80813,0.86941,0.6216,2.30387,1.17976,1.95957,0.005413,0.005413,0.005413
141,8076.02,2.41902,1.29253,1.95803,0.85207,0.8008,0.86992,0.62215,2.30674,1.18798,1.96361,0.00538,0.00538,0.00538
142,8134.12,2.41119,1.3046,1.96815,0.85744,0.80362,0.86996,0.62317,2.30039,1.18151,1.96326,0.005347,0.005347,0.005347
143,8192.19,2.43779,1.30414,1.96376,0.86319,0.80116,0.87465,0.62653,2.29655,1.17393,1.96073,0.005314,0.005314,0.005314
144,8249.66,2.41268,1.2946,1.96027,0.83707,0.83105,0.87563,0.62401,2.30659,1.1719,1.96564,0.005281,0.005281,0.005281
145,8306.85,2.41812,1.28832,1.96725,0.8841,0.79267,0.87521,0.62718,2.28638,1.16945,1.96279,0.005248,0.005248,0.005248
146,8364.26,2.40888,1.28046,1.95871,0.89003,0.78905,0.87388,0.62505,2.28363,1.16572,1.96376,0.005215,0.005215,0.005215
147,8421.18,2.41196,1.28586,1.95679,0.88545,0.78561,0.87279,0.6251,2.28634,1.17134,1.96425,0.005182,0.005182,0.005182
148,8478.2,2.39911,1.27592,1.94954,0.87313,0.79407,0.87373,0.62462,2.28969,1.17221,1.96241,0.005149,0.005149,0.005149
149,8535.28,2.42191,1.27687,1.9558,0.8613,0.81001,0.87298,0.6231,2.29688,1.16648,1.96139,0.005116,0.005116,0.005116
150,8593.25,2.40268,1.28626,1.9544,0.88108,0.80173,0.87659,0.62462,2.29243,1.16476,1.95956,0.005083,0.005083,0.005083
151,8651.48,2.42831,1.2991,1.9543,0.88431,0.79897,0.8754,0.62713,2.28145,1.15844,1.95531,0.00505,0.00505,0.00505
