epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
173,10226.6,1.07083,0.57953,0.96342,0.88031,0.82341,0.88884,0.63434,1.0587,0.55769,0.96862,0.004324,0.004324,0.004324
174,10285,1.06537,0.58111,0.96098,0.87945,0.82445,0.88913,0.63413,1.05593,0.55719,0.96838,0.004291,0.004291,0.004291
175,10344.1,1.06461,0.57712,0.96164,0.87522,0.82631,0.88818,0.63511,1.05666,0.55618,0.96925,0.004258,0.004258,0.004258
176,10403.4,1.05981,0.5785,0.9602,0.87308,0.82657,0.88751,0.63442,1.05659,0.55553,0.96955,0.004225,0.004225,0.004225
177,10463.2,1.07576,0.57884,0.96122,0.8714,0.82766,0.88699,0.63359,1.05619,0.55476,0.9695,0.004192,0.004192,0.004192
178,10522.6,1.06618,0.57698,0.95995,0.88409,0.82152,0.88665,0.6337,1.05613,0.55588,0.96964,0.004159,0.004159,0.004159
179,10581.8,1.06285,0.57466,0.95973,0.88046,0.82286,0.88847,0.63437,1.05492,0.55452,0.96931,0.004126,0.004126,0.004126
180,10640.8,1.0684,0.58042,0.95986,0.87659,0.82376,0.88795,0.635,1.05573,0.5562,0.96916,0.004093,0.004093,0.004093
181,10699.3,1.06743,0.57412,0.95836,0.87752,0.82052,0.88777,0.63318,1.05474,0.55587,0.96828,0.00406,0.00406,0.00406
182,10758.1,1.06846,0.58053,0.95998,0.86168,0.83267,0.88754,0.6347,1.05231,0.55515,0.96782,0.004027,0.004027,0.004027
183,10816.8,1.06826,0.57882,0.96231,0.86924,0.82692,0.88769,0.63594,1.05285,0.55418,0.96804,0.003994,0.003994,0.003994
184,10876,1.06449,0.57582,0.96007,0.8646,0.83106,0.88816,0.63504,1.05357,0.55368,0.96849,0.003961,0.003961,0.003961
185,10934.5,1.06145,0.57637,0.95566,0.86623,0.83005,0.88768,0.63673,1.05246,0.55358,0.96835,0.003928,0.003928,0.003928
186,10993.8,1.0585,0.57872,0.95589,0.86675,0.83042,0.88825,0.63608,1.05336,0.55273,0.96837,0.003895,0.003895,0.003895
